[2026-06-27T10:05:10.287Z] ========================================
[2026-06-27T10:05:10.291Z]   智能上传脚本 v2（单张·随机间隔）
[2026-06-27T10:05:10.292Z] ========================================
[2026-06-27T10:05:10.299Z] 总图片: 3891 | 已上传: 1002 | 待上传: 2889
[2026-06-27T11:35:41.977Z] [476/2889] 16.4% ✓ 北京市第二中学经开区学校首届课程节活动总结_66.jpg | S:459 F:17 | 5426s
[2026-06-27T11:35:47.994Z] [477/2889] 16.5% ✓ 北京市第二中学经开区学校首届课程节活动总结_69.jpg | S:460 F:17 | 5435s
[2026-06-27T11:35:59.508Z] [478/2889] 16.5% ✓ 北京市第二中学经开区学校首届课程节活动总结_70.jpg | S:461 F:17 | 5444s
[2026-06-27T11:36:11.826Z] [479/2889] 16.5% ✓ 北京市第二中学经开区学校首届课程节活动总结_80.jpg | S:462 F:17 | 5456s
[2026-06-27T11:36:18.377Z] [480/2889] 16.6% ✓ 北京市第二中学经开区学校首届课程节活动总结_85.jpg | S:463 F:17 | 5465s
[2026-06-27T11:36:29.063Z]   网络错误重试 1/3: Unexpected end of JSON input
[2026-06-27T11:36:38.029Z] [481/2889] 16.6% ✓ 北京市第二中学经开区学校首届课程节活动总结_89.jpg | S:464 F:17 | 5476s
[2026-06-27T11:36:47.975Z] [482/2889] 16.6% ✓ 北京市第二中学经开区学校首届课程节活动总结_92.jpg | S:465 F:17 | 5493s
[2026-06-27T11:37:00.566Z] [483/2889] 16.7% ✓ 北京市第二中学经开区学校首届课程节活动总结_93.jpg | S:466 F:17 | 5505s
[2026-06-27T11:37:07.350Z] [484/2889] 16.7% ✓ 北京市第二中学经开区学校首届课程节活动总结_99.jpg | S:467 F:17 | 5514s
[2026-06-27T11:37:15.864Z] [485/2889] 16.8% ✓ 博学笃行快乐成长学生多元学习的大课堂_18.jpg | S:468 F:17 | 5521s
[2026-06-27T11:37:28.830Z] [486/2889] 16.8% ✓ 博学笃行快乐成长学生多元学习的大课堂_19.jpg | S:469 F:17 | 5533s
[2026-06-27T11:37:38.866Z] [487/2889] 16.8% ✓ 博学笃行快乐成长学生多元学习的大课堂_21.jpg | S:470 F:17 | 5543s
[2026-06-27T11:37:51.977Z] [488/2889] 16.9% ✓ 博学笃行快乐成长学生多元学习的大课堂_24.jpg | S:471 F:17 | 5556s
[2026-06-27T11:37:58.262Z] [489/2889] 16.9% ✓ 博学笃行快乐成长学生多元学习的大课堂_25.jpg | S:472 F:17 | 5565s
[2026-06-27T12:37:34.014Z] [490/2889] 16.9% ✓ 博学笃行快乐成长学生多元学习的大课堂_29.jpg | S:473 F:17 | 9136s
[2026-06-27T12:37:47.484Z] [491/2889] 17.0% ✓ 博学笃行快乐成长学生多元学习的大课堂_31.jpg | S:474 F:17 | 9150s
[2026-06-27T12:37:57.738Z] [492/2889] 17.0% ✓ 博学笃行快乐成长学生多元学习的大课堂_35.jpg | S:475 F:17 | 9163s
[2026-06-27T12:38:12.170Z] [493/2889] 17.0% ✓ 博学笃行快乐成长学生多元学习的大课堂_36.jpg | S:476 F:17 | 9175s
[2026-06-27T12:38:22.898Z] [494/2889] 17.1% ✓ 博学笃行快乐成长学生多元学习的大课堂_37.jpg | S:477 F:17 | 9187s
[2026-06-27T12:38:29.166Z] [495/2889] 17.1% ✓ 双减课改并进教师探索教改新路径第74次教师专业培训活动_20.jpg | S:478 F:17 | 9196s
[2026-06-27T12:38:40.191Z] [496/2889] 17.1% ✓ 双减课改并进教师探索教改新路径第74次教师专业培训活动_21.jpg | S:479 F:17 | 9204s
[2026-06-27T12:38:52.211Z] [497/2889] 17.2% ✓ 双减课改并进教师探索教改新路径第74次教师专业培训活动_24.jpg | S:480 F:17 | 9217s
[2026-06-27T12:39:04.581Z] [498/2889] 17.2% ✓ 双减课改并进教师探索教改新路径第74次教师专业培训活动_39.jpg | S:481 F:17 | 9229s
[2026-06-27T12:39:16.570Z] [499/2889] 17.2% ✓ 双减课改并进教师探索教改新路径第74次教师专业培训活动_56.jpg | S:482 F:17 | 9241s
[2026-06-27T12:39:24.679Z] [500/2889] 17.3% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_33.jpg | S:483 F:17 | 9250s
[2026-06-27T12:39:38.893Z] [501/2889] 17.3% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_34.jpg | S:484 F:17 | 9262s
[2026-06-27T12:39:50.787Z] [502/2889] 17.3% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_35.jpg | S:485 F:17 | 9275s
[2026-06-27T12:40:04.290Z] [503/2889] 17.4% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_37.jpg | S:486 F:17 | 9288s
[2026-06-27T12:40:15.690Z] [504/2889] 17.4% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_38.jpg | S:487 F:17 | 9300s
[2026-06-27T12:40:25.869Z] [505/2889] 17.4% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_39.jpg | S:488 F:17 | 9309s
[2026-06-27T12:40:38.484Z] [506/2889] 17.5% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_40.jpg | S:489 F:17 | 9321s
[2026-06-27T12:40:52.297Z] [507/2889] 17.5% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_41.jpg | S:490 F:17 | 9336s
[2026-06-27T12:41:04.699Z] [508/2889] 17.5% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_46.jpg | S:491 F:17 | 9349s
[2026-06-27T12:41:18.320Z] [509/2889] 17.6% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_47.jpg | S:492 F:17 | 9361s
[2026-06-27T12:41:24.058Z] [510/2889] 17.6% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_48.jpg | S:493 F:17 | 9372s
[2026-06-27T12:41:33.792Z] [511/2889] 17.7% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_50.jpg | S:494 F:17 | 9378s
[2026-06-27T12:41:44.029Z] [512/2889] 17.7% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_51.jpg | S:495 F:17 | 9389s
[2026-06-27T12:41:57.929Z] [513/2889] 17.7% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_52.jpg | S:496 F:17 | 9400s
[2026-06-27T12:42:10.929Z] [514/2889] 17.8% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_53.jpg | S:497 F:17 | 9416s
[2026-06-27T12:42:17.201Z] [515/2889] 17.8% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_54.jpg | S:498 F:17 | 9424s
[2026-06-27T12:42:29.058Z] [516/2889] 17.8% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_56.jpg | S:499 F:17 | 9433s
[2026-06-27T12:42:38.815Z] [517/2889] 17.9% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_57.jpg | S:500 F:17 | 9444s
[2026-06-27T12:42:45.662Z] [518/2889] 17.9% ✓ 双赛夺金展锋芒智战协同铸荣光我校体育代表队多线作战闪耀经开区乒乓球长跑赛_58.jpg | S:501 F:17 | 9452s
[2026-06-27T12:42:52.519Z] [519/2889] 17.9% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_18.jpg | S:502 F:17 | 9459s
[2026-06-27T12:42:58.668Z] [520/2889] 18.0% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_19.jpg | S:503 F:17 | 9465s
[2026-06-27T12:43:09.351Z] [521/2889] 18.0% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_20.jpg | S:504 F:17 | 9473s
[2026-06-27T12:43:19.500Z] [522/2889] 18.0% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_23.jpg | S:505 F:17 | 9483s
[2026-06-27T12:43:26.325Z] [523/2889] 18.1% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_24.jpg | S:506 F:17 | 9493s
[2026-06-27T12:43:39.848Z] [524/2889] 18.1% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_26.jpg | S:507 F:17 | 9502s
[2026-06-27T12:43:51.019Z] [525/2889] 18.1% ✓ 取舍有道古今中外文学里的抉择智慧20252026学年第二学期第七期总第54期_27.jpg | S:508 F:17 | 9515s
[2026-06-27T12:43:57.292Z] [526/2889] 18.2% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_19.jpg | S:509 F:17 | 9524s
[2026-06-27T12:44:10.135Z] [527/2889] 18.2% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_20.jpg | S:510 F:17 | 9534s
[2026-06-27T12:44:23.362Z] [528/2889] 18.2% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_27.jpg | S:511 F:17 | 9546s
[2026-06-27T12:44:29.178Z] [529/2889] 18.3% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_28.jpg | S:512 F:17 | 9556s
[2026-06-27T12:44:36.082Z] [530/2889] 18.3% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_29.jpg | S:513 F:17 | 9563s
[2026-06-27T12:44:42.812Z] [531/2889] 18.3% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_31.jpg | S:514 F:17 | 9569s
[2026-06-27T12:44:49.110Z] [532/2889] 18.4% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_32.jpg | S:515 F:17 | 9576s
[2026-06-27T12:45:02.806Z] [533/2889] 18.4% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_34.jpg | S:516 F:17 | 9586s
[2026-06-27T12:45:12.481Z] [534/2889] 18.4% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_37.jpg | S:517 F:17 | 9597s
[2026-06-27T12:45:19.170Z] [535/2889] 18.5% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_38.jpg | S:518 F:17 | 9606s
[2026-06-27T12:45:30.403Z] [536/2889] 18.5% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_39.jpg | S:519 F:17 | 9615s
[2026-06-27T12:45:41.210Z] [537/2889] 18.6% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_42.jpg | S:520 F:17 | 9625s
[2026-06-27T12:45:53.879Z] [538/2889] 18.6% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_43.jpg | S:521 F:17 | 9638s
[2026-06-27T12:46:04.342Z] [539/2889] 18.6% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_46.jpg | S:522 F:17 | 9648s
[2026-06-27T12:46:16.124Z] [540/2889] 18.7% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_47.jpg | S:523 F:17 | 9660s
[2026-06-27T12:46:26.796Z] [541/2889] 18.7% ✓ 古算今用燃赛场动思相融助成长科技馆之城公共服务展教示范项目传统数学游戏运动会圆满落幕_48.jpg | S:524 F:17 | 9672s
[2026-06-27T12:46:33.630Z] [542/2889] 18.7% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_20.jpg | S:525 F:17 | 9680s
[2026-06-27T12:46:44.564Z] [543/2889] 18.8% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_21.jpg | S:526 F:17 | 9688s
[2026-06-27T12:46:57.302Z] [544/2889] 18.8% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_22.jpg | S:527 F:17 | 9701s
[2026-06-27T12:47:10.522Z] [545/2889] 18.8% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_24.jpg | S:528 F:17 | 9714s
[2026-06-27T12:47:20.403Z] [546/2889] 18.9% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_29.jpg | S:529 F:17 | 9724s
[2026-06-27T12:47:31.509Z] [547/2889] 18.9% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_32.jpg | S:530 F:17 | 9737s
[2026-06-27T12:47:45.699Z] [548/2889] 18.9% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_33.jpg | S:531 F:17 | 9749s
[2026-06-27T12:47:53.959Z] [549/2889] 19.0% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_34.jpg | S:532 F:17 | 9759s
[2026-06-27T12:48:05.775Z] [550/2889] 19.0% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_35.jpg | S:533 F:17 | 9769s
[2026-06-27T12:48:19.383Z] [551/2889] 19.0% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_37.jpg | S:534 F:17 | 9782s
[2026-06-27T12:48:30.733Z] [552/2889] 19.1% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_38.jpg | S:535 F:17 | 9796s
[2026-06-27T12:48:44.324Z] [553/2889] 19.1% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_39.jpg | S:536 F:17 | 9807s
[2026-06-27T12:48:56.982Z] [554/2889] 19.1% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_40.jpg | S:537 F:17 | 9819s
[2026-06-27T12:49:11.914Z] [555/2889] 19.2% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_41.jpg | S:538 F:17 | 9833s
[2026-06-27T12:49:23.890Z] [556/2889] 19.2% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_43.jpg | S:539 F:17 | 9848s
[2026-06-27T12:49:30.891Z] [557/2889] 19.2% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_45.jpg | S:540 F:17 | 9857s
[2026-06-27T12:49:44.784Z] [558/2889] 19.3% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_49.jpg | S:541 F:17 | 9868s
[2026-06-27T12:49:56.559Z] [559/2889] 19.3% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_50.jpg | S:542 F:17 | 9880s
[2026-06-27T12:50:08.335Z] [560/2889] 19.3% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_52.jpg | S:543 F:17 | 9892s
[2026-06-27T12:50:22.169Z] [561/2889] 19.4% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_53.jpg | S:544 F:17 | 9906s
[2026-06-27T12:50:28.655Z] [562/2889] 19.4% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_54.jpg | S:545 F:17 | 9915s
[2026-06-27T12:50:40.946Z] [563/2889] 19.5% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_68.jpg | S:546 F:17 | 9924s
[2026-06-27T12:50:46.620Z] [564/2889] 19.5% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_69.jpg | S:547 F:17 | 9934s
[2026-06-27T12:50:55.173Z] [565/2889] 19.5% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_70.jpg | S:548 F:17 | 9940s
[2026-06-27T12:51:11.853Z] [566/2889] 19.6% ✓ 同心同行共赴新篇我校歌舞剧社团献礼庆祝中国民进促进会成立80周年文艺晚会_71.jpg | S:549 F:17 | 9952s
[2026-06-27T12:51:24.209Z] [567/2889] 19.6% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_0.jpg | S:550 F:17 | 9969s
[2026-06-27T12:51:35.949Z] [568/2889] 19.6% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_13.jpg | S:551 F:17 | 9981s
[2026-06-27T12:51:49.305Z] [569/2889] 19.7% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_15.jpg | S:552 F:17 | 9994s
[2026-06-27T12:52:02.297Z] [570/2889] 19.7% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_16.jpg | S:553 F:17 | 10006s
[2026-06-27T12:52:12.948Z] [571/2889] 19.7% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_17.jpg | S:554 F:17 | 10017s
[2026-06-27T12:52:24.423Z] [572/2889] 19.8% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_18.jpg | S:555 F:17 | 10027s
[2026-06-27T12:52:38.784Z] [573/2889] 19.8% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_19.jpg | S:556 F:17 | 10042s
[2026-06-27T12:52:52.420Z] [574/2889] 19.8% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_20.jpg | S:557 F:17 | 10056s
[2026-06-27T12:53:05.802Z] [575/2889] 19.9% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_21.jpg | S:558 F:17 | 10068s
[2026-06-27T12:53:19.808Z] [576/2889] 19.9% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_22.jpg | S:559 F:17 | 10083s
[2026-06-27T12:53:30.593Z] [577/2889] 19.9% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_23.jpg | S:560 F:17 | 10094s
[2026-06-27T12:53:40.094Z] [578/2889] 20.0% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_25.jpg | S:561 F:17 | 10104s
[2026-06-27T12:53:51.511Z] [579/2889] 20.0% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_26.jpg | S:562 F:17 | 10115s
[2026-06-27T12:54:06.517Z] [580/2889] 20.0% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_27.jpg | S:563 F:17 | 10129s
[2026-06-27T12:54:20.312Z] [581/2889] 20.1% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_28.jpg | S:564 F:17 | 10143s
[2026-06-27T12:54:34.572Z] [582/2889] 20.1% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_29.jpg | S:565 F:17 | 10157s
[2026-06-27T12:54:50.039Z] [583/2889] 20.1% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_3.jpg | S:566 F:17 | 10172s
[2026-06-27T12:55:02.832Z] [584/2889] 20.2% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_30.jpg | S:567 F:17 | 10187s
[2026-06-27T12:55:12.386Z] [585/2889] 20.2% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_32.jpg | S:568 F:17 | 10197s
[2026-06-27T12:55:25.668Z] [586/2889] 20.2% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_33.jpg | S:569 F:17 | 10210s
[2026-06-27T12:55:40.249Z] [587/2889] 20.3% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_35.jpg | S:570 F:17 | 10223s
[2026-06-27T12:55:54.733Z] [588/2889] 20.3% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_36.jpg | S:571 F:17 | 10238s
[2026-06-27T12:56:07.276Z] [589/2889] 20.4% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_37.jpg | S:572 F:17 | 10251s
[2026-06-27T12:56:14.818Z] [590/2889] 20.4% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_38.jpg | S:573 F:17 | 10261s
[2026-06-27T12:56:25.987Z] [591/2889] 20.4% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_41.jpg | S:574 F:17 | 10271s
[2026-06-27T12:56:38.713Z] [592/2889] 20.5% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_42.jpg | S:575 F:17 | 10284s
[2026-06-27T12:56:48.308Z] [593/2889] 20.5% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_43.jpg | S:576 F:17 | 10292s
[2026-06-27T12:56:56.076Z] [594/2889] 20.5% ✓ 启航新篇共绘蓝图第60次教师专业培训活动_5.jpg | S:577 F:17 | 10302s
[2026-06-27T12:57:06.967Z] [595/2889] 20.6% ✓ 品医史文脉献志愿温情中学部综合实践活动_0.jpg | S:578 F:17 | 10312s
[2026-06-27T12:57:16.365Z] [596/2889] 20.6% ✓ 品医史文脉献志愿温情中学部综合实践活动_13.jpg | S:579 F:17 | 10321s
[2026-06-27T12:57:25.679Z] [597/2889] 20.6% ✓ 品医史文脉献志愿温情中学部综合实践活动_14.jpg | S:580 F:17 | 10331s
[2026-06-27T12:57:34.699Z] [598/2889] 20.7% ✓ 品医史文脉献志愿温情中学部综合实践活动_16.jpg | S:581 F:17 | 10340s
[2026-06-27T12:57:40.830Z] [599/2889] 20.7% ✓ 品医史文脉献志愿温情中学部综合实践活动_17.jpg | S:582 F:17 | 10348s
[2026-06-27T12:57:50.873Z] [600/2889] 20.7% ✓ 品医史文脉献志愿温情中学部综合实践活动_18.jpg | S:583 F:17 | 10356s
[2026-06-27T12:58:02.581Z] [601/2889] 20.8% ✓ 品医史文脉献志愿温情中学部综合实践活动_19.jpg | S:584 F:17 | 10367s
[2026-06-27T12:58:13.546Z] [602/2889] 20.8% ✓ 品医史文脉献志愿温情中学部综合实践活动_20.jpg | S:585 F:17 | 10378s
[2026-06-27T12:58:25.789Z] [603/2889] 20.8% ✓ 品医史文脉献志愿温情中学部综合实践活动_21.jpg | S:586 F:17 | 10389s
[2026-06-27T12:58:37.976Z] [604/2889] 20.9% ✓ 品医史文脉献志愿温情中学部综合实践活动_22.jpg | S:587 F:17 | 10402s
[2026-06-27T12:58:50.398Z] [605/2889] 20.9% ✓ 品医史文脉献志愿温情中学部综合实践活动_25.jpg | S:588 F:17 | 10415s
[2026-06-27T12:59:02.998Z] [606/2889] 20.9% ✓ 品医史文脉献志愿温情中学部综合实践活动_26.jpg | S:589 F:17 | 10427s
[2026-06-27T12:59:14.436Z] [607/2889] 21.0% ✓ 品医史文脉献志愿温情中学部综合实践活动_27.jpg | S:590 F:17 | 10439s
[2026-06-27T12:59:20.032Z] [608/2889] 21.0% ✓ 品医史文脉献志愿温情中学部综合实践活动_28.jpg | S:591 F:17 | 10447s
[2026-06-27T12:59:33.681Z] [609/2889] 21.0% ✓ 品医史文脉献志愿温情中学部综合实践活动_29.jpg | S:592 F:17 | 10457s
[2026-06-27T12:59:46.769Z] [610/2889] 21.1% ✓ 品医史文脉献志愿温情中学部综合实践活动_30.jpg | S:593 F:17 | 10471s
[2026-06-27T12:59:56.784Z] [611/2889] 21.1% ✓ 品医史文脉献志愿温情中学部综合实践活动_31.jpg | S:594 F:17 | 10481s
[2026-06-27T13:00:08.395Z] [612/2889] 21.1% ✓ 品医史文脉献志愿温情中学部综合实践活动_32.jpg | S:595 F:17 | 10493s
[2026-06-27T13:00:17.491Z] [613/2889] 21.2% ✓ 品医史文脉献志愿温情中学部综合实践活动_33.jpg | S:596 F:17 | 10502s
[2026-06-27T13:00:27.078Z] [614/2889] 21.2% ✓ 品医史文脉献志愿温情中学部综合实践活动_5.jpg | S:597 F:17 | 10512s
[2026-06-27T13:00:37.486Z] [615/2889] 21.3% ✓ 品医史文脉献志愿温情中学部综合实践活动_6.jpg | S:598 F:17 | 10522s
[2026-06-27T13:00:47.609Z] [616/2889] 21.3% ✓ 品医史文脉献志愿温情中学部综合实践活动_7.jpg | S:599 F:17 | 10533s
[2026-06-27T13:00:53.130Z] [617/2889] 21.3% ✓ 品医史文脉献志愿温情中学部综合实践活动_8.jpg | S:600 F:17 | 10540s
[2026-06-27T13:01:04.210Z] [618/2889] 21.4% ✓ 品医史文脉献志愿温情中学部综合实践活动_9.jpg | S:601 F:17 | 10549s
[2026-06-27T13:01:13.424Z] [619/2889] 21.4% ✓ 品悟党员先锋精研学科教研第78次教师专业培训活动_0.jpg | S:602 F:17 | 10559s
[2026-06-27T13:01:24.204Z] [620/2889] 21.4% ✓ 品悟党员先锋精研学科教研第78次教师专业培训活动_5.jpg | S:603 F:17 | 10569s
[2026-06-27T13:01:31.187Z] [621/2889] 21.5% ✓ 品悟党员先锋精研学科教研第78次教师专业培训活动_6.jpg | S:604 F:17 | 10577s
[2026-06-27T13:01:40.452Z] [622/2889] 21.5% ✓ 品悟党员先锋精研学科教研第78次教师专业培训活动_7.jpg | S:605 F:17 | 10585s
[2026-06-27T13:01:51.499Z] [623/2889] 21.5% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_16.jpg | S:606 F:17 | 10596s
[2026-06-27T13:02:02.052Z] [624/2889] 21.6% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_17.jpg | S:607 F:17 | 10606s
[2026-06-27T13:02:15.774Z] [625/2889] 21.6% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_18.jpg | S:608 F:17 | 10618s
[2026-06-27T13:02:25.992Z]   重试 1/3: 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_19.jpg - Duplicated upload
[2026-06-27T13:02:34.522Z]   重试 2/3: 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_19.jpg - Duplicated upload
[2026-06-27T13:02:43.610Z]   重试 3/3: 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_19.jpg - Duplicated upload
[2026-06-27T13:02:53.279Z] [626/2889] 21.6% ✗ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_19.jpg - Duplicated upload | S:608 F:18
[2026-06-27T13:03:05.691Z] [627/2889] 21.7% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_20.jpg | S:609 F:18 | 10671s
[2026-06-27T13:03:17.560Z] [628/2889] 21.7% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_21.jpg | S:610 F:18 | 10681s
[2026-06-27T13:03:30.009Z] [629/2889] 21.7% ✓ 喜报我校获评北京市人工智能应用场景标杆学校北京市课程建设先进单位_22.jpg | S:611 F:18 | 10694s
